id,cuisine
14568,italian
44779,mexican
37888,thai
9529,italian
20700,southern_us
17741,mexican
17475,french
12581,mexican
5996,cajun_creole
29042,chinese
987,indian
39819,italian
31679,indian
1150,french
39167,mexican
43037,korean
20071,french
43815,french
31649,italian
12218,italian
32836,chinese
18175,southern_us
48197,irish
31474,vietnamese
46428,mexican
25246,french
2991,mexican
38216,italian
14978,southern_us
31085,japanese
34515,italian
6026,southern_us
19132,italian
48775,french
29309,italian
4033,french
36462,indian
13235,korean
17863,italian
25694,french
24204,italian
14541,italian
13993,chinese
8996,mexican
9943,irish
22707,italian
35292,french
46886,mexican
11566,japanese
8272,british
30552,japanese
21033,italian
42971,italian
42275,mexican
44059,southern_us
44159,italian
48500,italian
14617,southern_us
7867,indian
13913,italian
40684,italian
49174,indian
34772,british
16738,italian
11353,japanese
17429,chinese
6213,italian
26682,french
42067,italian
45944,southern_us
43318,british
32084,japanese
23806,italian
2721,italian
6479,french
48519,mexican
12560,mexican
4171,japanese
14434,italian
21159,italian
44745,italian
12965,mexican
39978,french
32514,indian
1336,italian
48649,italian
21591,chinese
32813,italian
5818,chinese
39944,greek
33274,italian
13429,southern_us
9739,chinese
44031,southern_us
25007,chinese
29143,moroccan
41309,southern_us
17675,mexican
5570,italian
12206,indian
33553,italian
30898,chinese
23937,french
11454,mexican
16091,italian
6058,cajun_creole
18720,italian
42018,chinese
3462,mexican
19617,cajun_creole
18874,italian
6416,korean
15063,indian
46292,japanese
38247,indian
36427,mexican
47417,french
4768,mexican
11626,italian
21027,indian
22079,french
20527,chinese
27846,french
16236,italian
46145,french
7761,chinese
34212,italian
17180,thai
4546,italian
44474,italian
37886,french
17842,southern_us
27282,italian
979,southern_us
6895,french
4150,french
32995,mexican
8444,chinese
13686,mexican
8918,italian
17569,indian
19313,indian
23833,french
4623,italian
18164,french
45780,italian
17994,mexican
12268,mexican
14368,thai
19242,indian
21658,italian
32160,french
20931,french
30800,british
33829,vietnamese
29674,japanese
36367,chinese
40547,southern_us
39583,southern_us
18638,cajun_creole
10010,southern_us
7084,italian
30421,italian
24243,indian
38417,italian
5183,british
4522,southern_us
29727,italian
47928,southern_us
11211,japanese
10117,mexican
26611,french
21852,brazilian
41769,italian
16342,indian
13694,indian
1173,thai
12257,korean
27392,italian
20360,chinese
16090,chinese
31245,chinese
23411,mexican
46268,indian
45488,italian
39708,japanese
25281,french
9057,mexican
24917,southern_us
49532,southern_us
5491,italian
33378,italian
23340,italian
13456,cajun_creole
31952,indian
39823,mexican
445,italian
28523,indian
32201,japanese
5612,chinese
44099,italian
7608,italian
30971,mexican
38223,brazilian
43482,greek
36483,filipino
9875,southern_us
18378,chinese
9583,southern_us
13947,thai
8681,italian
46374,indian
47034,french
45643,italian
5551,brazilian
23694,japanese
32724,japanese
48999,chinese
5952,cajun_creole
36593,italian
48894,mexican
27066,mexican
9343,italian
35625,indian
22159,indian
39883,french
20939,italian
21471,southern_us
2208,italian
38731,italian
10206,indian
425,cajun_creole
11081,chinese
48333,southern_us
46536,brazilian
25686,indian
41323,french
30523,french
29731,italian
23018,cajun_creole
43425,mexican
43325,mexican
24159,italian
2121,chinese
15876,italian
11191,japanese
4338,mexican
4072,southern_us
29363,french
29278,indian
4276,italian
47413,french
16670,cajun_creole
31767,italian
37741,vietnamese
45568,greek
13871,southern_us
15015,indian
1536,italian
1466,japanese
10405,mexican
15963,indian
45075,italian
2588,italian
17070,italian
14012,italian
44422,southern_us
14609,southern_us
46913,mexican
5710,french
16086,french
48335,southern_us
41667,italian
20551,italian
29812,italian
32212,italian
18,italian
14823,mexican
30464,chinese
31748,italian
8081,mexican
2484,greek
41751,mexican
25020,italian
6889,italian
37348,southern_us
27337,southern_us
21625,southern_us
43407,italian
737,southern_us
42668,indian
36758,southern_us
3528,japanese
40542,chinese
8277,indian
22826,mexican
16937,southern_us
8216,british
10738,southern_us
11932,italian
21240,italian
14296,mexican
24128,italian
44718,southern_us
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,southern_us
16051,french
25205,french
45464,italian
8956,italian
23386,italian
7691,indian
21774,french
49705,italian
34095,french
40336,italian
44728,southern_us
10843,southern_us
21666,italian
44202,italian
17673,greek
34724,southern_us
32367,french
14479,japanese
46203,southern_us
7485,southern_us
24792,japanese
37601,french
11749,southern_us
40459,vietnamese
6034,italian
46184,southern_us
8659,japanese
28264,italian
40788,chinese
25901,mexican
6880,southern_us
26443,mexican
27597,irish
4679,italian
27054,mexican
33316,italian
28346,french
46206,indian
9856,mexican
36740,italian
38157,indian
11701,italian
43877,italian
21737,korean
17489,vietnamese
5182,french
47765,italian
36916,japanese
21953,italian
44316,mexican
37928,vietnamese
23423,italian
26636,italian
27428,indian
29136,italian
45677,japanese
35525,mexican
28707,cajun_creole
4234,italian
45606,mexican
6646,indian
1733,chinese
31169,french
45279,mexican
14269,french
26266,chinese
15973,italian
15279,indian
33120,french
26073,italian
25767,mexican
12044,french
822,italian
13536,italian
1978,french
3895,italian
8427,greek
16946,french
9005,japanese
42707,southern_us
17931,italian
2110,italian
21611,french
48079,italian
22441,british
43783,italian
49514,southern_us
26278,indian
39096,indian
36782,southern_us
31016,italian
41700,italian
8046,italian
14017,indian
48126,italian
48972,italian
21200,indian
37825,italian
24835,mexican
38205,italian
48460,italian
29019,southern_us
18799,italian
23742,italian
30089,indian
1400,italian
7025,indian
19873,japanese
29374,mexican
45577,italian
46375,southern_us
28377,vietnamese
39019,japanese
16754,mexican
28648,mexican
32006,southern_us
49138,chinese
14159,southern_us
33747,italian
49510,mexican
2118,filipino
14463,thai
12299,mexican
16115,french
30854,italian
41412,southern_us
36655,chinese
31595,korean
8225,italian
47650,indian
40681,mexican
43979,indian
7934,thai
45199,french
6851,japanese
4006,italian
610,vietnamese
18142,mexican
34363,italian
30475,italian
35246,mexican
29020,southern_us
27993,indian
24921,british
22164,italian
725,southern_us
34349,italian
48655,chinese
46658,french
28212,mexican
27714,japanese
6049,italian
19836,indian
33934,italian
1338,french
21498,russian
27005,italian
40168,filipino
4877,indian
15415,japanese
5545,chinese
20433,mexican
11634,irish
25492,indian
21017,british
22311,french
17808,mexican
30869,french
11794,southern_us
26414,italian
1450,chinese
17605,indian
19789,french
25287,indian
526,southern_us
6426,italian
838,thai
38921,japanese
43956,italian
16406,korean
33285,italian
45131,french
44192,indian
36629,indian
23975,filipino
46511,italian
45907,indian
22734,southern_us
43589,italian
30287,british
23900,italian
11928,mexican
16529,italian
25626,mexican
12962,mexican
19959,japanese
18195,british
37128,indian
25730,italian
40554,french
34484,italian
17596,british
47805,spanish
8438,italian
31594,french
2308,italian
40522,italian
42693,japanese
48848,mexican
44560,mexican
7700,southern_us
43908,indian
3930,southern_us
20940,southern_us
12360,italian
23094,irish
20327,italian
34630,italian
41264,italian
25085,japanese
48479,indian
31715,mexican
29569,indian
39317,french
15719,mexican
4162,mexican
15001,japanese
12123,mexican
42748,indian
41905,british
4484,italian
30867,italian
17319,mexican
13081,french
11899,mexican
13374,mexican
27495,french
18138,italian
14851,indian
16111,british
23947,italian
5970,filipino
16594,southern_us
5820,british
28254,mexican
10280,korean
45113,mexican
26103,mexican
14985,italian
35731,mexican
30031,indian
27627,italian
43874,mexican
14497,italian
45524,mexican
42287,indian
5922,chinese
25698,indian
19355,southern_us
24250,chinese
11355,french
40719,french
17155,italian
4387,mexican
21848,french
45934,southern_us
14669,french
7153,french
19848,italian
7324,mexican
11419,italian
42599,indian
30771,italian
28371,italian
33112,french
49146,italian
40340,filipino
10502,italian
47056,southern_us
41269,indian
3350,vietnamese
23684,mexican
20727,italian
23099,italian
49125,italian
24362,indian
44077,mexican
22428,brazilian
34271,mexican
24892,mexican
28073,japanese
37462,italian
12,french
49513,italian
43115,italian
44461,british
41691,mexican
24331,french
34010,french
33379,french
22653,italian
18136,italian
47396,indian
373,mexican
28717,indian
41036,indian
23119,italian
22546,italian
29176,indian
36192,french
41978,italian
16397,italian
22951,french
35400,italian
18095,mexican
12517,southern_us
37493,italian
3927,japanese
1147,italian
1370,indian
18935,mexican
10993,mexican
4693,mexican
10439,cajun_creole
17130,mexican
1815,italian
871,mexican
18587,southern_us
34251,italian
12739,indian
36588,french
18833,chinese
47216,mexican
9988,mexican
31994,indian
47730,indian
23665,french
36099,british
20308,italian
36430,french
19185,vietnamese
12413,chinese
35605,indian
20708,cajun_creole
19801,cajun_creole
32603,italian
22243,italian
7244,southern_us
37724,southern_us
22988,indian
41278,italian
2244,french
5,italian
32270,italian
7837,french
28188,brazilian
41484,mexican
4767,mexican
13508,mexican
6806,mexican
26307,vietnamese
33387,italian
9764,italian
4815,mexican
42662,mexican
41477,italian
6417,mexican
22285,mexican
49476,italian
26084,indian
44742,vietnamese
19022,mexican
32578,italian
10514,italian
13815,italian
19472,italian
7373,mexican
23280,french
11559,japanese
12765,japanese
40511,mexican
40858,italian
24236,southern_us
16187,chinese
42423,italian
32296,southern_us
44908,italian
2833,filipino
25142,southern_us
7268,italian
5582,british
25289,mexican
2838,mexican
10185,mexican
45665,french
38764,southern_us
33129,italian
18427,chinese
15256,korean
6477,indian
30986,mexican
25978,mexican
5957,french
40329,japanese
11071,italian
48793,spanish
5115,southern_us
40723,mexican
41245,chinese
6240,italian
4699,mexican
13769,indian
33336,indian
4811,chinese
18127,italian
42772,italian
45102,italian
26926,italian
47055,indian
15650,italian
26966,southern_us
45230,british
44400,indian
26203,indian
21311,italian
11945,french
25732,southern_us
39567,southern_us
25575,cajun_creole
7211,french
13410,mexican
173,indian
11563,italian
38716,chinese
32625,mexican
22638,vietnamese
23818,italian
8596,filipino
27471,indian
28233,italian
47682,indian
20385,italian
12567,italian
43903,mexican
4925,italian
7818,mexican
35051,southern_us
4586,italian
20743,mexican
16369,japanese
13883,mexican
38849,vietnamese
26017,italian
24719,italian
15767,italian
30007,french
34297,cajun_creole
30597,southern_us
25578,mexican
41719,brazilian
23913,french
11153,mexican
39196,moroccan
7338,mexican
21090,italian
25451,italian
5482,italian
23031,british
15926,greek
28527,italian
40828,french
42196,italian
39387,french
28870,indian
15503,italian
36678,italian
38576,italian
16192,italian
25622,italian
12687,mexican
48280,italian
47405,french
15140,southern_us
20579,mexican
30880,french
39040,indian
17487,japanese
3762,mexican
20910,italian
19072,mexican
39412,brazilian
28679,indian
7314,italian
34143,italian
5594,french
24503,italian
28432,italian
21054,mexican
11965,british
30692,chinese
9901,italian
37008,italian
25505,italian
10740,southern_us
21791,japanese
5539,french
19680,italian
24129,japanese
8351,mexican
12701,italian
12042,japanese
26441,mexican
21399,chinese
43615,italian
12283,mexican
32715,southern_us
24499,southern_us
9035,italian
22563,southern_us
28467,french
41765,british
38064,chinese
31087,french
23005,mexican
25806,greek
37930,italian
10879,japanese
40080,southern_us
11216,italian
42099,french
27377,southern_us
4453,mexican
9001,southern_us
27383,greek
18472,japanese
22313,french
31709,french
38931,southern_us
5261,vietnamese
17530,chinese
19071,italian
42108,italian
7099,chinese
10678,mexican
226,french
16283,mexican
42538,italian
7991,japanese
6127,southern_us
16011,irish
5664,filipino
19882,italian
48540,italian
45897,italian
46935,french
738,southern_us
25990,chinese
15397,french
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,southern_us
35726,indian
34728,italian
32619,french
14510,mexican
25391,mexican
34723,indian
28055,italian
15498,indian
42070,indian
26506,japanese
35888,indian
40255,french
2943,italian
48785,southern_us
8979,italian
27068,mexican
19842,mexican
28677,greek
27565,spanish
35410,mexican
6149,french
45188,indian
33341,indian
15024,japanese
35126,indian
19020,mexican
9491,french
40281,italian
34120,thai
6504,filipino
8285,italian
21811,italian
24014,italian
5134,mexican
7360,indian
47692,italian
41845,italian
34326,italian
19249,irish
6843,french
15897,indian
17032,italian
16293,italian
9128,korean
40249,indian
33418,mexican
38161,chinese
24973,filipino
30725,spanish
46619,french
16252,mexican
4516,mexican
3652,italian
7704,southern_us
18104,japanese
39865,southern_us
22207,indian
29362,mexican
40422,french
5285,mexican
36114,indian
26586,mexican
49698,southern_us
27718,french
36219,french
30609,italian
44118,mexican
30917,italian
37880,indian
43301,mexican
21584,southern_us
8328,french
46508,mexican
31063,mexican
17264,mexican
586,mexican
19414,vietnamese
10375,italian
29177,indian
949,italian
28118,mexican
4160,southern_us
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,southern_us
1011,mexican
17649,irish
32786,indian
18615,italian
48257,japanese
11599,mexican
43063,french
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,spanish
33392,chinese
8538,italian
47527,chinese
33955,thai
8088,mexican
33306,indian
22004,mexican
49699,mexican
45344,indian
8924,italian
8965,mexican
37812,italian
26605,southern_us
1499,japanese
41392,japanese
2338,italian
48685,italian
39463,mexican
16150,indian
42577,italian
761,french
43360,indian
47783,italian
20532,moroccan
11963,italian
41456,mexican
20446,southern_us
34645,british
4238,french
49502,indian
6451,french
18981,japanese
35385,indian
2459,french
32884,italian
4809,italian
14992,southern_us
36732,japanese
33064,italian
16264,italian
46857,korean
7003,mexican
20492,mexican
25654,mexican
10849,japanese
29207,italian
27412,southern_us
47264,cajun_creole
24155,indian
49484,southern_us
36541,indian
49339,mexican
25840,italian
14136,french
45538,mexican
31716,italian
35893,italian
20742,british
1158,cajun_creole
7742,cajun_creole
14846,italian
27770,mexican
41274,japanese
43871,indian
24983,italian
37305,french
18545,italian
41013,italian
15782,italian
3892,italian
16005,indian
38901,southern_us
40350,italian
40268,vietnamese
11941,mexican
32193,italian
6438,chinese
28612,french
34937,french
18750,southern_us
44983,italian
8662,mexican
10026,indian
784,southern_us
28879,irish
5707,filipino
45299,mexican
40004,italian
7800,mexican
20166,mexican
48006,italian
20841,british
23893,spanish
20164,french
45206,mexican
22864,mexican
46996,italian
16927,spanish
678,greek
1317,mexican
43897,japanese
24269,mexican
11316,mexican
1902,chinese
46191,japanese
31549,mexican
22391,mexican
19490,mexican
8356,mexican
45697,indian
47308,southern_us
46898,mexican
14830,indian
3738,french
33149,italian
36390,southern_us
10543,southern_us
22597,indian
49045,mexican
26531,italian
38356,southern_us
31739,southern_us
28912,indian
42828,brazilian
3903,italian
44976,italian
28573,southern_us
44215,japanese
35636,indian
10709,mexican
44787,thai
3263,mexican
36111,italian
38476,southern_us
28105,indian
43568,italian
6441,mexican
45081,southern_us
8666,greek
35983,italian
14186,southern_us
10143,southern_us
2448,british
26012,mexican
48776,cajun_creole
39833,french
12533,southern_us
13637,french
5998,mexican
28339,indian
26881,southern_us
40945,southern_us
36422,italian
40041,italian
38541,southern_us
35240,italian
44367,italian
18043,italian
35014,italian
30069,italian
16713,mexican
12339,chinese
12234,italian
12453,indian
22609,filipino
44725,southern_us
29732,southern_us
44392,southern_us
23798,indian
24772,mexican
12345,italian
23309,korean
40450,moroccan
28710,italian
8336,italian
3554,japanese
5668,southern_us
34033,southern_us
20513,italian
1130,italian
30203,mexican
46316,french
29023,southern_us
22289,vietnamese
49330,french
32512,italian
4554,indian
14947,italian
33667,mexican
49000,italian
31457,italian
46254,southern_us
37570,italian
5605,italian
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,southern_us
85,french
27025,mexican
40983,cajun_creole
20113,italian
44284,indian
16999,southern_us
35662,chinese
14382,italian
40297,japanese
32630,southern_us
7264,italian
14867,french
18802,french
3985,indian
35155,french
17760,brazilian
14474,indian
28666,italian
38277,french
7931,indian
49649,indian
8266,mexican
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,indian
44716,italian
34191,filipino
39699,italian
14929,italian
47451,italian
24368,mexican
884,indian
5137,italian
38574,french
48792,french
49132,chinese
5669,italian
37952,japanese
49298,mexican
41405,southern_us
34909,french
10767,japanese
5721,mexican
27292,italian
18692,chinese
27907,korean
45127,indian
33534,italian
26,french
13068,mexican
45579,mexican
28956,french
1201,indian
43090,mexican
30197,french
27762,italian
43057,italian
24887,french
43916,italian
544,mexican
10438,french
9331,vietnamese
649,mexican
32577,moroccan
36873,italian
48446,vietnamese
28909,mexican
1999,chinese
42137,italian
48503,vietnamese
49033,japanese
1053,italian
5535,french
21864,italian
21042,french
3321,mexican
16337,italian
22885,vietnamese
4020,southern_us
41425,indian
2830,indian
26570,italian
19943,british
17114,japanese
6009,french
43791,italian
13681,mexican
11385,japanese
21875,mexican
32449,indian
3924,italian
8799,french
1989,french
23288,british
23920,italian
46349,mexican
44238,italian
31337,cajun_creole
14492,filipino
18368,greek
13781,italian
42371,japanese
20640,chinese
48955,italian
46955,mexican
30032,french
3103,mexican
19597,mexican
23435,chinese
31446,japanese
33791,chinese
23813,indian
14538,italian
35181,italian
6246,japanese
40850,french
32080,italian
781,indian
7679,mexican
44640,italian
17645,italian
12454,japanese
28430,japanese
6876,italian
48868,italian
43333,cajun_creole
9807,french
27843,southern_us
45089,southern_us
41811,filipino
28131,japanese
23394,mexican
29599,italian
40086,mexican
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,greek
3630,french
37511,indian
26835,southern_us
7201,southern_us
20442,italian
19136,french
40878,mexican
1177,italian
43121,italian
11307,southern_us
37617,italian
25583,french
27863,italian
17830,indian
18267,chinese
29923,italian
27827,french
4616,italian
9979,french
2878,french
40101,vietnamese
13411,indian
9683,italian
48733,italian
27233,thai
25926,filipino
22098,brazilian
16095,italian
15839,italian
10882,italian
44004,southern_us
45224,italian
40285,southern_us
20598,mexican
19307,italian
14899,cajun_creole
36512,british
37453,italian
4319,italian
28718,indian
44611,mexican
26031,british
36988,italian
24182,japanese
4727,italian
25982,southern_us
9544,indian
48030,italian
47789,french
16245,italian
12440,french
32989,italian
10582,chinese
23028,southern_us
45653,french
46888,french
20392,japanese
13453,chinese
1300,italian
29343,british
27423,italian
46977,british
27479,japanese
37899,italian
21177,italian
45590,italian
46775,italian
45416,indian
23039,indian
26308,indian
23306,italian
42367,japanese
41379,mexican
16715,french
33712,japanese
24136,italian
26094,italian
2212,italian
19672,italian
42872,mexican
36661,indian
26319,greek
263,italian
13942,indian
43311,italian
12743,indian
7519,italian
35601,indian
44197,french
8617,southern_us
6573,italian
13377,italian
31725,italian
13042,korean
2701,southern_us
38137,indian
11356,italian
3202,southern_us
15530,italian
18012,southern_us
22683,mexican
37199,french
5169,japanese
43401,italian
7246,italian
36491,italian
40868,southern_us
8084,indian
45914,british
32344,indian
27508,british
27323,italian
29576,japanese
13998,italian
28214,mexican
2918,italian
19918,irish
44955,indian
7007,japanese
32164,irish
20929,chinese
10380,moroccan
28015,indian
24501,british
37257,mexican
17772,mexican
7977,indian
24949,chinese
9467,italian
18520,mexican
48539,mexican
11435,mexican
44041,italian
44022,mexican
19010,mexican
18395,mexican
35008,italian
45807,mexican
27065,vietnamese
460,mexican
22725,french
32575,french
10099,southern_us
9431,chinese
9493,mexican
30423,italian
11861,mexican
22632,french
32893,japanese
5868,italian
3938,mexican
17724,mexican
4075,indian
24174,southern_us
34798,italian
9407,japanese
4008,mexican
6472,mexican
43384,southern_us
47289,chinese
27905,italian
9628,indian
41613,french
8128,indian
33224,italian
21571,italian
41246,chinese
48240,indian
46816,italian
45778,italian
13798,italian
31606,southern_us
43293,italian
27725,italian
7614,mexican
24798,italian
16256,mexican
10296,mexican
46895,french
18706,southern_us
25895,japanese
42986,mexican
42194,italian
44727,french
2381,southern_us
7850,italian
21066,southern_us
1427,vietnamese
30832,french
44593,indian
35604,italian
42802,italian
30307,southern_us
8893,japanese
43086,southern_us
278,southern_us
48861,italian
9641,french
18801,british
13009,indian
42823,italian
3954,mexican
49035,british
34278,vietnamese
25941,mexican
38577,british
37973,french
813,italian
29444,irish
30058,french
34601,italian
42370,italian
9228,southern_us
12638,french
37549,italian
19802,italian
30931,chinese
22179,southern_us
44664,mexican
42631,italian
23407,mexican
30557,vietnamese
28888,italian
326,mexican
47891,mexican
22600,italian
24737,italian
11278,cajun_creole
42285,french
18700,indian
11577,italian
5218,italian
13220,irish
16992,indian
22967,chinese
16610,thai
46382,korean
28228,italian
18123,italian
25348,italian
48051,mexican
26379,mexican
38821,italian
44418,japanese
22932,mexican
17089,italian
17307,korean
8828,italian
21515,brazilian
41525,indian
18627,italian
8423,indian
17848,italian
12762,southern_us
2524,mexican
15334,cajun_creole
3322,mexican
5367,indian
5255,mexican
9150,italian
22599,italian
7368,mexican
25212,french
29633,italian
26841,mexican
20127,french
4992,italian
35021,italian
47863,indian
530,italian
1974,italian
3006,japanese
23010,italian
21593,french
11204,italian
3363,italian
33675,southern_us
38682,mexican
46627,southern_us
12852,italian
37503,french
20805,mexican
18925,mexican
27954,french
20154,mexican
11714,indian
11134,mexican
29380,southern_us
19736,indian
10476,mexican
4136,indian
36681,indian
35006,southern_us
36876,italian
10774,irish
27429,french
9455,french
5774,mexican
48634,french
37245,mexican
17279,indian
9366,italian
26166,southern_us
5247,french
41148,italian
19055,italian
2229,italian
27352,french
24718,italian
17647,southern_us
21324,mexican
4946,chinese
21404,indian
6849,southern_us
4572,french
48468,vietnamese
37152,italian
825,italian
47537,italian
5072,french
18872,vietnamese
37657,italian
39345,southern_us
9604,italian
5363,italian
12065,italian
12366,french
15642,mexican
20213,indian
16381,indian
25412,mexican
34973,southern_us
13475,indian
24334,mexican
4428,mexican
7273,french
35903,chinese
41592,italian
44689,french
42405,french
6995,brazilian
2577,indian
48095,japanese
6623,southern_us
22733,japanese
36104,italian
23779,mexican
46697,indian
47965,southern_us
17225,french
37106,indian
12615,indian
36033,southern_us
45146,indian
45800,italian
30163,southern_us
12660,italian
11490,british
40192,chinese
21436,italian
48613,indian
1628,mexican
19953,southern_us
44451,mexican
45922,french
4804,southern_us
1751,southern_us
26520,french
39367,japanese
23616,japanese
38862,french
21414,southern_us
2452,southern_us
27591,italian
14224,vietnamese
36691,italian
15391,indian
11104,mexican
16206,italian
9156,indian
16344,mexican
33295,japanese
47513,italian
5352,indian
28741,indian
6847,indian
36463,vietnamese
14838,italian
37311,italian
6347,indian
47812,italian
34919,indian
14812,italian
11772,mexican
44916,italian
2014,indian
13041,korean
40815,french
32713,italian
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,french
37876,mexican
30219,french
3111,mexican
33267,mexican
35742,italian
15890,southern_us
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,italian
47644,chinese
1988,mexican
21210,italian
3792,southern_us
9071,indian
25703,mexican
25404,indian
5791,french
35221,indian
33813,indian
21441,italian
10503,indian
17270,korean
17560,french
25735,indian
34818,indian
2970,mexican
39582,brazilian
22358,mexican
2864,indian
15823,indian
31475,indian
30636,japanese
28962,french
45813,indian
4000,southern_us
35530,mexican
974,italian
12382,indian
7347,italian
26496,italian
33767,mexican
48412,korean
40496,mexican
37961,japanese
6571,chinese
49304,mexican
34097,mexican
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,indian
26237,italian
8680,southern_us
32752,italian
23273,italian
5717,southern_us
2579,indian
45463,italian
38241,mexican
30514,chinese
13101,italian
19210,indian
26502,italian
46982,southern_us
21905,italian
46699,southern_us
15406,indian
45763,mexican
721,southern_us
32708,italian
38004,mexican
17682,italian
46596,indian
48682,italian
31605,mexican
38031,cajun_creole
18179,southern_us
48663,french
36353,italian
4550,southern_us
35488,cajun_creole
33342,mexican
25731,southern_us
48838,indian
39653,korean
33286,thai
21344,italian
37156,french
20611,italian
8869,mexican
44038,italian
42754,southern_us
23823,indian
13596,french
45059,italian
46483,italian
253,japanese
4053,italian
8559,italian
7844,italian
9188,southern_us
32548,indian
26083,french
20244,brazilian
37673,mexican
668,french
29434,indian
16805,southern_us
45658,indian
47594,italian
7452,british
22645,french
42522,italian
23363,mexican
35610,french
37631,french
8879,indian
38337,french
19826,indian
8844,french
6484,indian
45118,southern_us
22731,indian
20793,chinese
16487,french
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,indian
35910,italian
17474,indian
32396,mexican
24714,indian
36160,brazilian
20077,italian
28828,italian
42205,british
36725,mexican
10316,italian
33623,mexican
39291,mexican
49350,southern_us
14699,chinese
21702,italian
41906,mexican
4489,southern_us
24409,italian
29332,italian
8337,italian
918,southern_us
12435,british
48231,italian
28383,mexican
4545,mexican
13102,italian
33947,mexican
24615,italian
49589,japanese
41481,italian
38905,mexican
19812,italian
6160,italian
38993,italian
34354,italian
31246,french
35369,japanese
21637,southern_us
49617,italian
23003,italian
40683,southern_us
17920,indian
18021,italian
46780,chinese
1684,italian
1953,french
15537,chinese
2489,mexican
34708,french
47554,italian
30298,italian
23459,italian
2593,cajun_creole
7216,french
35883,mexican
27039,chinese
47957,indian
7815,italian
5270,italian
10768,mexican
29740,mexican
3068,italian
29535,mexican
7182,mexican
7796,southern_us
41409,southern_us
39671,southern_us
28559,italian
32146,french
23439,italian
31391,french
42855,indian
11813,mexican
48272,french
12263,italian
2787,italian
16385,french
42523,mexican
26150,southern_us
17544,british
29802,indian
4294,southern_us
12696,southern_us
9075,italian
20159,irish
31282,french
13057,italian
26814,mexican
23909,italian
27882,mexican
43452,italian
40246,mexican
8493,indian
13302,indian
25606,mexican
14808,korean
40265,italian
13155,indian
28097,southern_us
32076,indian
36969,thai
13698,greek
38513,southern_us
15605,italian
47688,chinese
22326,italian
43488,italian
10245,mexican
16145,thai
9985,mexican
37746,mexican
41400,british
26614,italian
5327,italian
13015,indian
13811,italian
10180,mexican
8164,italian
47951,mexican
42025,italian
10865,french
16815,mexican
1025,indian
42784,mexican
18319,french
34353,italian
44922,mexican
16240,italian
29745,italian
2336,indian
17294,korean
1449,italian
30410,italian
43341,italian
39594,southern_us
8543,filipino
27176,italian
36562,mexican
23285,italian
26787,mexican
6506,french
8552,italian
46196,italian
22828,indian
43621,french
47602,italian
14329,french
2924,mexican
5741,mexican
10485,french
12878,french
21771,mexican
21059,italian
4148,british
21537,southern_us
45452,japanese
15489,southern_us
46585,italian
18791,italian
40072,italian
17587,indian
7758,chinese
2853,indian
18218,indian
21720,indian
20872,mexican
22022,italian
17887,italian
11422,indian
28294,italian
17435,italian
43716,italian
40489,japanese
32770,cajun_creole
16078,mexican
46460,southern_us
12472,italian
14100,chinese
14120,filipino
40951,mexican
30897,italian
16708,mexican
13341,indian
49029,italian
14064,japanese
1668,indian
28769,southern_us
7239,mexican
25963,chinese
34427,japanese
6520,italian
10300,italian
1232,italian
42870,korean
33802,mexican
46501,southern_us
32949,greek
4085,indian
30682,southern_us
47315,french
28249,italian
1084,italian
25559,french
30714,italian
13272,french
6781,french
43462,italian
8440,italian
23799,korean
42977,italian
20214,chinese
19527,southern_us
27604,italian
15134,mexican
21241,indian
3240,cajun_creole
19794,southern_us
37385,japanese
5783,italian
30232,indian
26019,southern_us
48921,mexican
20762,indian
30226,indian
4783,italian
45445,french
35042,italian
33632,italian
38332,italian
32651,korean
19338,chinese
28320,mexican
1488,japanese
33940,mexican
2539,italian
29026,italian
25889,mexican
23589,southern_us
12933,indian
29127,southern_us
3207,chinese
45732,japanese
47696,indian
30481,french
45419,mexican
11406,indian
42319,italian
35370,southern_us
42436,southern_us
27895,italian
1645,korean
8787,indian
7461,french
29368,southern_us
29881,japanese
32040,indian
7843,southern_us
6254,mexican
7747,british
36361,greek
31378,italian
27634,mexican
48903,indian
46841,french
47660,cajun_creole
37772,italian
18485,indian
36815,mexican
45159,french
30140,italian
5126,mexican
15363,japanese
169,indian
14652,french
42988,italian
26067,mexican
22917,italian
18652,mexican
42035,chinese
39445,southern_us
41203,italian
27623,italian
142,mexican
27341,japanese
41923,mexican
49169,italian
16288,indian
9043,italian
49711,southern_us
21753,indian
40211,mexican
48168,irish
29426,mexican
45945,italian
33165,italian
40521,japanese
21437,italian
47064,mexican
47807,french
32414,mexican
11265,indian
27139,southern_us
39830,mexican
36628,italian
42118,chinese
5928,southern_us
37463,southern_us
36066,italian
16508,mexican
